id_code,experiment,plate,well,sirna,well_type
HUVEC-13_1_J11,HUVEC-13,1,J11,1127,positive_control
HUVEC-13_1_J15,HUVEC-13,1,J15,1120,positive_control
HUVEC-13_1_J19,HUVEC-13,1,J19,1109,positive_control
HUVEC-13_1_J22,HUVEC-13,1,J22,1129,positive_control
HUVEC-13_1_M03,HUVEC-13,1,M03,1115,positive_control
HUVEC-13_1_M11,HUVEC-13,1,M11,1117,positive_control
HUVEC-13_1_M15,HUVEC-13,1,M15,1126,positive_control
HUVEC-13_1_M19,HUVEC-13,1,M19,1124,positive_control
HUVEC-13_1_M22,HUVEC-13,1,M22,1111,positive_control
HUVEC-13_2_B02,HUVEC-13,2,B02,1138,negative_control
HUVEC-13_2_C03,HUVEC-13,2,C03,1109,positive_control
HUVEC-13_2_C07,HUVEC-13,2,C07,1113,positive_control
HUVEC-13_2_C11,HUVEC-13,2,C11,1133,positive_control
HUVEC-13_2_C15,HUVEC-13,2,C15,1110,positive_control
HUVEC-13_2_C19,HUVEC-13,2,C19,1121,positive_control
HUVEC-13_2_C22,HUVEC-13,2,C22,1128,positive_control
HUVEC-13_2_F03,HUVEC-13,2,F03,1116,positive_control
HUVEC-13_2_F07,HUVEC-13,2,F07,1124,positive_control
HUVEC-13_2_F11,HUVEC-13,2,F11,1130,positive_control
HUVEC-13_2_F15,HUVEC-13,2,F15,1125,positive_control
HUVEC-13_2_F19,HUVEC-13,2,F19,1136,positive_control
HUVEC-13_2_F22,HUVEC-13,2,F22,1120,positive_control
HUVEC-13_2_H03,HUVEC-13,2,H03,1131,positive_control
HUVEC-13_2_H07,HUVEC-13,2,H07,1117,positive_control
HUVEC-13_2_H11,HUVEC-13,2,H11,1132,positive_control
HUVEC-13_2_H15,HUVEC-13,2,H15,1112,positive_control
HUVEC-13_2_H19,HUVEC-13,2,H19,1119,positive_control
HUVEC-13_2_H22,HUVEC-13,2,H22,1111,positive_control
HUVEC-13_2_J03,HUVEC-13,2,J03,1129,positive_control
HUVEC-13_2_J07,HUVEC-13,2,J07,1123,positive_control
HUVEC-13_2_J11,HUVEC-13,2,J11,1108,positive_control
HUVEC-13_2_J15,HUVEC-13,2,J15,1118,positive_control
HUVEC-13_2_J19,HUVEC-13,2,J19,1137,positive_control
HUVEC-13_2_J22,HUVEC-13,2,J22,1135,positive_control
HUVEC-13_2_L10,HUVEC-13,2,L10,1138,negative_control
HUVEC-13_2_M03,HUVEC-13,2,M03,1114,positive_control
HUVEC-13_2_M11,HUVEC-13,2,M11,1134,positive_control
HUVEC-13_2_M15,HUVEC-13,2,M15,1122,positive_control
HUVEC-13_2_M19,HUVEC-13,2,M19,1126,positive_control
HUVEC-13_2_M22,HUVEC-13,2,M22,1115,positive_control
HUVEC-13_3_B02,HUVEC-13,3,B02,1138,negative_control
HUVEC-13_3_C03,HUVEC-13,3,C03,1118,positive_control
HUVEC-13_3_C07,HUVEC-13,3,C07,1109,positive_control
HUVEC-13_3_C11,HUVEC-13,3,C11,1123,positive_control
HUVEC-13_3_C15,HUVEC-13,3,C15,1120,positive_control
HUVEC-13_3_C19,HUVEC-13,3,C19,1133,positive_control
HUVEC-13_3_C22,HUVEC-13,3,C22,1117,positive_control
HUVEC-13_3_F03,HUVEC-13,3,F03,1125,positive_control
HUVEC-13_3_F07,HUVEC-13,3,F07,1127,positive_control
HUVEC-13_3_F11,HUVEC-13,3,F11,1121,positive_control
HUVEC-13_3_F15,HUVEC-13,3,F15,1135,positive_control
HUVEC-13_3_F19,HUVEC-13,3,F19,1124,positive_control
HUVEC-13_3_F22,HUVEC-13,3,F22,1119,positive_control
HUVEC-13_3_H03,HUVEC-13,3,H03,1111,positive_control
HUVEC-13_3_H07,HUVEC-13,3,H07,1112,positive_control
HUVEC-13_3_H11,HUVEC-13,3,H11,1128,positive_control
HUVEC-13_3_H15,HUVEC-13,3,H15,1130,positive_control
HUVEC-13_3_H19,HUVEC-13,3,H19,1115,positive_control
HUVEC-13_3_H22,HUVEC-13,3,H22,1132,positive_control
HUVEC-13_3_J03,HUVEC-13,3,J03,1136,positive_control
HUVEC-13_3_J07,HUVEC-13,3,J07,1110,positive_control
HUVEC-13_3_J11,HUVEC-13,3,J11,1116,positive_control
HUVEC-13_3_J15,HUVEC-13,3,J15,1137,positive_control
HUVEC-13_3_J19,HUVEC-13,3,J19,1126,positive_control
HUVEC-13_3_J22,HUVEC-13,3,J22,1113,positive_control
HUVEC-13_3_M03,HUVEC-13,3,M03,1129,positive_control
HUVEC-13_3_M11,HUVEC-13,3,M11,1134,positive_control
HUVEC-13_3_M15,HUVEC-13,3,M15,1131,positive_control
HUVEC-13_3_M19,HUVEC-13,3,M19,1114,positive_control
HUVEC-13_3_M22,HUVEC-13,3,M22,1108,positive_control
HUVEC-13_4_B02,HUVEC-13,4,B02,1138,negative_control
HUVEC-13_4_C03,HUVEC-13,4,C03,1135,positive_control
HUVEC-13_4_C07,HUVEC-13,4,C07,1134,positive_control
HUVEC-13_4_C11,HUVEC-13,4,C11,1117,positive_control
HUVEC-13_4_C15,HUVEC-13,4,C15,1116,positive_control
HUVEC-13_4_C19,HUVEC-13,4,C19,1131,positive_control
HUVEC-13_4_C22,HUVEC-13,4,C22,1129,positive_control
HUVEC-13_4_F03,HUVEC-13,4,F03,1108,positive_control
HUVEC-13_4_F07,HUVEC-13,4,F07,1133,positive_control
HUVEC-13_4_F11,HUVEC-13,4,F11,1127,positive_control
HUVEC-13_4_F15,HUVEC-13,4,F15,1119,positive_control
HUVEC-13_4_F19,HUVEC-13,4,F19,1110,positive_control
HUVEC-13_4_F22,HUVEC-13,4,F22,1130,positive_control
HUVEC-13_4_H03,HUVEC-13,4,H03,1120,positive_control
HUVEC-13_4_H07,HUVEC-13,4,H07,1118,positive_control
HUVEC-13_4_H11,HUVEC-13,4,H11,1136,positive_control
HUVEC-13_4_H15,HUVEC-13,4,H15,1111,positive_control
HUVEC-13_4_H19,HUVEC-13,4,H19,1132,positive_control
HUVEC-13_4_H22,HUVEC-13,4,H22,1122,positive_control
HUVEC-13_4_I22,HUVEC-13,4,I22,1138,negative_control
HUVEC-13_4_J03,HUVEC-13,4,J03,1124,positive_control
HUVEC-13_4_J07,HUVEC-13,4,J07,1137,positive_control
HUVEC-13_4_J11,HUVEC-13,4,J11,1113,positive_control
HUVEC-13_4_J15,HUVEC-13,4,J15,1126,positive_control
HUVEC-13_4_J19,HUVEC-13,4,J19,1115,positive_control
HUVEC-13_4_J22,HUVEC-13,4,J22,1123,positive_control
HUVEC-13_4_M03,HUVEC-13,4,M03,1128,positive_control
HUVEC-13_4_M11,HUVEC-13,4,M11,1114,positive_control
HUVEC-13_4_M15,HUVEC-13,4,M15,1121,positive_control
HUVEC-13_4_M19,HUVEC-13,4,M19,1109,positive_control
HUVEC-13_4_M22,HUVEC-13,4,M22,1125,positive_control
HUVEC-14_1_B02,HUVEC-14,1,B02,1138,negative_control
HUVEC-14_1_C03,HUVEC-14,1,C03,1136,positive_control
HUVEC-14_1_C07,HUVEC-14,1,C07,1119,positive_control
HUVEC-14_1_C11,HUVEC-14,1,C11,1134,positive_control
HUVEC-14_1_C15,HUVEC-14,1,C15,1131,positive_control
HUVEC-14_1_C19,HUVEC-14,1,C19,1137,positive_control
HUVEC-14_1_C22,HUVEC-14,1,C22,1110,positive_control
HUVEC-14_1_F03,HUVEC-14,1,F03,1108,positive_control
HUVEC-14_1_F07,HUVEC-14,1,F07,1122,positive_control
HUVEC-14_1_F11,HUVEC-14,1,F11,1111,positive_control
HUVEC-14_1_F15,HUVEC-14,1,F15,1125,positive_control
HUVEC-14_1_F19,HUVEC-14,1,F19,1138,negative_control
HUVEC-14_1_F22,HUVEC-14,1,F22,1109,positive_control
HUVEC-14_1_H03,HUVEC-14,1,H03,1112,positive_control
HUVEC-14_1_H07,HUVEC-14,1,H07,1113,positive_control
HUVEC-14_1_H11,HUVEC-14,1,H11,1132,positive_control
HUVEC-14_1_H15,HUVEC-14,1,H15,1130,positive_control
HUVEC-14_1_H19,HUVEC-14,1,H19,1118,positive_control
HUVEC-14_1_H22,HUVEC-14,1,H22,1128,positive_control
HUVEC-14_1_J03,HUVEC-14,1,J03,1121,positive_control
HUVEC-14_1_J07,HUVEC-14,1,J07,1116,positive_control
HUVEC-14_1_J11,HUVEC-14,1,J11,1123,positive_control
HUVEC-14_1_J15,HUVEC-14,1,J15,1126,positive_control
HUVEC-14_1_J19,HUVEC-14,1,J19,1120,positive_control
HUVEC-14_1_J22,HUVEC-14,1,J22,1135,positive_control
HUVEC-14_1_M03,HUVEC-14,1,M03,1117,positive_control
HUVEC-14_1_M07,HUVEC-14,1,M07,1115,positive_control
HUVEC-14_1_M11,HUVEC-14,1,M11,1133,positive_control
HUVEC-14_1_M15,HUVEC-14,1,M15,1127,positive_control
HUVEC-14_1_M19,HUVEC-14,1,M19,1124,positive_control
HUVEC-14_1_M22,HUVEC-14,1,M22,1129,positive_control
HUVEC-14_2_B02,HUVEC-14,2,B02,1138,negative_control
HUVEC-14_2_C03,HUVEC-14,2,C03,1123,positive_control
HUVEC-14_2_C07,HUVEC-14,2,C07,1130,positive_control
HUVEC-14_2_C11,HUVEC-14,2,C11,1135,positive_control
HUVEC-14_2_C15,HUVEC-14,2,C15,1112,positive_control
HUVEC-14_2_C19,HUVEC-14,2,C19,1122,positive_control
HUVEC-14_2_C22,HUVEC-14,2,C22,1120,positive_control
HUVEC-14_2_F03,HUVEC-14,2,F03,1108,positive_control
HUVEC-14_2_F07,HUVEC-14,2,F07,1124,positive_control
HUVEC-14_2_F11,HUVEC-14,2,F11,1127,positive_control
HUVEC-14_2_F15,HUVEC-14,2,F15,1128,positive_control
HUVEC-14_2_F19,HUVEC-14,2,F19,1117,positive_control
HUVEC-14_2_F22,HUVEC-14,2,F22,1114,positive_control
HUVEC-14_2_H03,HUVEC-14,2,H03,1118,positive_control
HUVEC-14_2_H07,HUVEC-14,2,H07,1125,positive_control
HUVEC-14_2_H11,HUVEC-14,2,H11,1137,positive_control
HUVEC-14_2_H15,HUVEC-14,2,H15,1113,positive_control
HUVEC-14_2_H19,HUVEC-14,2,H19,1133,positive_control
HUVEC-14_2_H22,HUVEC-14,2,H22,1110,positive_control
HUVEC-14_2_J03,HUVEC-14,2,J03,1111,positive_control
HUVEC-14_2_J07,HUVEC-14,2,J07,1119,positive_control
HUVEC-14_2_J11,HUVEC-14,2,J11,1131,positive_control
HUVEC-14_2_J15,HUVEC-14,2,J15,1132,positive_control
HUVEC-14_2_J19,HUVEC-14,2,J19,1129,positive_control
HUVEC-14_2_J22,HUVEC-14,2,J22,1109,positive_control
HUVEC-14_2_K16,HUVEC-14,2,K16,1138,negative_control
HUVEC-14_2_M03,HUVEC-14,2,M03,1136,positive_control
HUVEC-14_2_M07,HUVEC-14,2,M07,1115,positive_control
HUVEC-14_2_M11,HUVEC-14,2,M11,1116,positive_control
HUVEC-14_2_M15,HUVEC-14,2,M15,1134,positive_control
HUVEC-14_2_M19,HUVEC-14,2,M19,1121,positive_control
HUVEC-14_2_M22,HUVEC-14,2,M22,1126,positive_control
HUVEC-14_3_B02,HUVEC-14,3,B02,1138,negative_control
HUVEC-14_3_C03,HUVEC-14,3,C03,1108,positive_control
HUVEC-14_3_C07,HUVEC-14,3,C07,1119,positive_control
HUVEC-14_3_C11,HUVEC-14,3,C11,1133,positive_control
HUVEC-14_3_C15,HUVEC-14,3,C15,1120,positive_control
HUVEC-14_3_C19,HUVEC-14,3,C19,1134,positive_control
HUVEC-14_3_C22,HUVEC-14,3,C22,1127,positive_control
HUVEC-14_3_F03,HUVEC-14,3,F03,1121,positive_control
HUVEC-14_3_F07,HUVEC-14,3,F07,1126,positive_control
HUVEC-14_3_F11,HUVEC-14,3,F11,1112,positive_control
HUVEC-14_3_F15,HUVEC-14,3,F15,1131,positive_control
HUVEC-14_3_F19,HUVEC-14,3,F19,1113,positive_control
HUVEC-14_3_F22,HUVEC-14,3,F22,1123,positive_control
HUVEC-14_3_H03,HUVEC-14,3,H03,1122,positive_control
HUVEC-14_3_H07,HUVEC-14,3,H07,1117,positive_control
HUVEC-14_3_H11,HUVEC-14,3,H11,1114,positive_control
HUVEC-14_3_H15,HUVEC-14,3,H15,1132,positive_control
HUVEC-14_3_H19,HUVEC-14,3,H19,1135,positive_control
HUVEC-14_3_H22,HUVEC-14,3,H22,1110,positive_control
HUVEC-14_3_J03,HUVEC-14,3,J03,1115,positive_control
HUVEC-14_3_J07,HUVEC-14,3,J07,1124,positive_control
HUVEC-14_3_J11,HUVEC-14,3,J11,1136,positive_control
HUVEC-14_3_J15,HUVEC-14,3,J15,1128,positive_control
HUVEC-14_3_J19,HUVEC-14,3,J19,1130,positive_control
HUVEC-14_3_J22,HUVEC-14,3,J22,1109,positive_control
HUVEC-14_3_M03,HUVEC-14,3,M03,1111,positive_control
HUVEC-14_3_M07,HUVEC-14,3,M07,1118,positive_control
HUVEC-14_3_M11,HUVEC-14,3,M11,1116,positive_control
HUVEC-14_3_M15,HUVEC-14,3,M15,1137,positive_control
HUVEC-14_3_M19,HUVEC-14,3,M19,1125,positive_control
HUVEC-14_3_M22,HUVEC-14,3,M22,1129,positive_control
HUVEC-14_4_B02,HUVEC-14,4,B02,1138,negative_control
HUVEC-14_4_C03,HUVEC-14,4,C03,1130,positive_control
HUVEC-14_4_C07,HUVEC-14,4,C07,1135,positive_control
HUVEC-14_4_C11,HUVEC-14,4,C11,1119,positive_control
HUVEC-14_4_C15,HUVEC-14,4,C15,1123,positive_control
HUVEC-14_4_C19,HUVEC-14,4,C19,1117,positive_control
HUVEC-14_4_C22,HUVEC-14,4,C22,1126,positive_control
HUVEC-14_4_F03,HUVEC-14,4,F03,1114,positive_control
HUVEC-14_4_F07,HUVEC-14,4,F07,1108,positive_control
HUVEC-14_4_F11,HUVEC-14,4,F11,1121,positive_control
HUVEC-14_4_F15,HUVEC-14,4,F15,1113,positive_control
HUVEC-14_4_F19,HUVEC-14,4,F19,1133,positive_control
HUVEC-14_4_F22,HUVEC-14,4,F22,1118,positive_control
HUVEC-14_4_H03,HUVEC-14,4,H03,1124,positive_control
HUVEC-14_4_H07,HUVEC-14,4,H07,1110,positive_control
HUVEC-14_4_H11,HUVEC-14,4,H11,1128,positive_control
HUVEC-14_4_H15,HUVEC-14,4,H15,1137,positive_control
HUVEC-14_4_H19,HUVEC-14,4,H19,1120,positive_control
HUVEC-14_4_H22,HUVEC-14,4,H22,1129,positive_control
HUVEC-14_4_J03,HUVEC-14,4,J03,1131,positive_control
HUVEC-14_4_J07,HUVEC-14,4,J07,1132,positive_control
HUVEC-14_4_J11,HUVEC-14,4,J11,1122,positive_control
HUVEC-14_4_J15,HUVEC-14,4,J15,1116,positive_control
HUVEC-14_4_J19,HUVEC-14,4,J19,1109,positive_control
HUVEC-14_4_J22,HUVEC-14,4,J22,1125,positive_control
HUVEC-14_4_K13,HUVEC-14,4,K13,1138,negative_control
HUVEC-14_4_M03,HUVEC-14,4,M03,1134,positive_control
HUVEC-14_4_M07,HUVEC-14,4,M07,1127,positive_control
HUVEC-14_4_M11,HUVEC-14,4,M11,1136,positive_control
HUVEC-14_4_M15,HUVEC-14,4,M15,1112,positive_control
HUVEC-14_4_M19,HUVEC-14,4,M19,1115,positive_control
HUVEC-14_4_M22,HUVEC-14,4,M22,1111,positive_control
HUVEC-15_1_B02,HUVEC-15,1,B02,1138,negative_control
HUVEC-15_1_C03,HUVEC-15,1,C03,1121,positive_control
HUVEC-15_1_C07,HUVEC-15,1,C07,1113,positive_control
HUVEC-15_1_C11,HUVEC-15,1,C11,1116,positive_control
HUVEC-15_1_C15,HUVEC-15,1,C15,1122,positive_control
HUVEC-15_1_C19,HUVEC-15,1,C19,1111,positive_control
HUVEC-15_1_C22,HUVEC-15,1,C22,1129,positive_control
HUVEC-15_1_F03,HUVEC-15,1,F03,1127,positive_control
HUVEC-15_1_F07,HUVEC-15,1,F07,1123,positive_control
HUVEC-15_1_F11,HUVEC-15,1,F11,1108,positive_control
HUVEC-15_1_F15,HUVEC-15,1,F15,1112,positive_control
HUVEC-15_1_F19,HUVEC-15,1,F19,1117,positive_control
HUVEC-15_1_F22,HUVEC-15,1,F22,1125,positive_control
HUVEC-15_1_H07,HUVEC-15,1,H07,1115,positive_control
HUVEC-15_1_H11,HUVEC-15,1,H11,1126,positive_control
HUVEC-15_1_H15,HUVEC-15,1,H15,1134,positive_control
HUVEC-15_1_H19,HUVEC-15,1,H19,1136,positive_control
HUVEC-15_1_H22,HUVEC-15,1,H22,1119,positive_control
HUVEC-15_1_J03,HUVEC-15,1,J03,1110,positive_control
HUVEC-15_1_J07,HUVEC-15,1,J07,1124,positive_control
HUVEC-15_1_J11,HUVEC-15,1,J11,1114,positive_control
HUVEC-15_1_J15,HUVEC-15,1,J15,1109,positive_control
HUVEC-15_1_J19,HUVEC-15,1,J19,1133,positive_control
HUVEC-15_1_J22,HUVEC-15,1,J22,1137,positive_control
HUVEC-15_1_M03,HUVEC-15,1,M03,1132,positive_control
HUVEC-15_1_M07,HUVEC-15,1,M07,1128,positive_control
HUVEC-15_1_M11,HUVEC-15,1,M11,1118,positive_control
HUVEC-15_1_M15,HUVEC-15,1,M15,1131,positive_control
HUVEC-15_1_M18,HUVEC-15,1,M18,1138,negative_control
HUVEC-15_1_M19,HUVEC-15,1,M19,1120,positive_control
HUVEC-15_1_M22,HUVEC-15,1,M22,1135,positive_control
HUVEC-15_2_B02,HUVEC-15,2,B02,1138,negative_control
HUVEC-15_2_C03,HUVEC-15,2,C03,1138,negative_control
HUVEC-15_2_C07,HUVEC-15,2,C07,1117,positive_control
HUVEC-15_2_C11,HUVEC-15,2,C11,1110,positive_control
HUVEC-15_2_C15,HUVEC-15,2,C15,1130,positive_control
HUVEC-15_2_C19,HUVEC-15,2,C19,1135,positive_control
HUVEC-15_2_C22,HUVEC-15,2,C22,1122,positive_control
HUVEC-15_2_F03,HUVEC-15,2,F03,1121,positive_control
HUVEC-15_2_F07,HUVEC-15,2,F07,1137,positive_control
HUVEC-15_2_F11,HUVEC-15,2,F11,1123,positive_control
HUVEC-15_2_F15,HUVEC-15,2,F15,1119,positive_control
HUVEC-15_2_F19,HUVEC-15,2,F19,1124,positive_control
HUVEC-15_2_F22,HUVEC-15,2,F22,1118,positive_control
HUVEC-15_2_H07,HUVEC-15,2,H07,1133,positive_control
HUVEC-15_2_H11,HUVEC-15,2,H11,1125,positive_control
HUVEC-15_2_H15,HUVEC-15,2,H15,1126,positive_control
HUVEC-15_2_H19,HUVEC-15,2,H19,1131,positive_control
HUVEC-15_2_H22,HUVEC-15,2,H22,1111,positive_control
HUVEC-15_2_J03,HUVEC-15,2,J03,1108,positive_control
HUVEC-15_2_J07,HUVEC-15,2,J07,1115,positive_control
HUVEC-15_2_J11,HUVEC-15,2,J11,1127,positive_control
HUVEC-15_2_J15,HUVEC-15,2,J15,1109,positive_control
HUVEC-15_2_J19,HUVEC-15,2,J19,1134,positive_control
HUVEC-15_2_J22,HUVEC-15,2,J22,1112,positive_control
HUVEC-15_2_M03,HUVEC-15,2,M03,1129,positive_control
HUVEC-15_2_M07,HUVEC-15,2,M07,1113,positive_control
HUVEC-15_2_M11,HUVEC-15,2,M11,1116,positive_control
HUVEC-15_2_M15,HUVEC-15,2,M15,1128,positive_control
HUVEC-15_2_M19,HUVEC-15,2,M19,1132,positive_control
HUVEC-15_2_M22,HUVEC-15,2,M22,1136,positive_control
HUVEC-15_3_B02,HUVEC-15,3,B02,1138,negative_control
HUVEC-15_3_C03,HUVEC-15,3,C03,1121,positive_control
HUVEC-15_3_C07,HUVEC-15,3,C07,1113,positive_control
HUVEC-15_3_C11,HUVEC-15,3,C11,1114,positive_control
HUVEC-15_3_C15,HUVEC-15,3,C15,1112,positive_control
HUVEC-15_3_C19,HUVEC-15,3,C19,1122,positive_control
HUVEC-15_3_C22,HUVEC-15,3,C22,1130,positive_control
HUVEC-15_3_F03,HUVEC-15,3,F03,1136,positive_control
HUVEC-15_3_F07,HUVEC-15,3,F07,1116,positive_control
HUVEC-15_3_F11,HUVEC-15,3,F11,1124,positive_control
HUVEC-15_3_F15,HUVEC-15,3,F15,1133,positive_control
HUVEC-15_3_F19,HUVEC-15,3,F19,1109,positive_control
HUVEC-15_3_F22,HUVEC-15,3,F22,1135,positive_control
HUVEC-15_3_H07,HUVEC-15,3,H07,1125,positive_control
HUVEC-15_3_H11,HUVEC-15,3,H11,1129,positive_control
HUVEC-15_3_H15,HUVEC-15,3,H15,1118,positive_control
HUVEC-15_3_H19,HUVEC-15,3,H19,1134,positive_control
HUVEC-15_3_H22,HUVEC-15,3,H22,1137,positive_control
HUVEC-15_3_J03,HUVEC-15,3,J03,1108,positive_control
HUVEC-15_3_J07,HUVEC-15,3,J07,1126,positive_control
HUVEC-15_3_J11,HUVEC-15,3,J11,1119,positive_control
HUVEC-15_3_J15,HUVEC-15,3,J15,1131,positive_control
HUVEC-15_3_J19,HUVEC-15,3,J19,1117,positive_control
HUVEC-15_3_J22,HUVEC-15,3,J22,1115,positive_control
HUVEC-15_3_K07,HUVEC-15,3,K07,1138,negative_control
HUVEC-15_3_M03,HUVEC-15,3,M03,1128,positive_control
HUVEC-15_3_M07,HUVEC-15,3,M07,1120,positive_control
HUVEC-15_3_M11,HUVEC-15,3,M11,1123,positive_control
HUVEC-15_3_M15,HUVEC-15,3,M15,1132,positive_control
HUVEC-15_3_M19,HUVEC-15,3,M19,1127,positive_control
HUVEC-15_3_M22,HUVEC-15,3,M22,1111,positive_control
HUVEC-15_4_B02,HUVEC-15,4,B02,1138,negative_control
HUVEC-15_4_C03,HUVEC-15,4,C03,1122,positive_control
HUVEC-15_4_C07,HUVEC-15,4,C07,1129,positive_control
HUVEC-15_4_C11,HUVEC-15,4,C11,1119,positive_control
HUVEC-15_4_C15,HUVEC-15,4,C15,1121,positive_control
HUVEC-15_4_C19,HUVEC-15,4,C19,1133,positive_control
HUVEC-15_4_C22,HUVEC-15,4,C22,1113,positive_control
HUVEC-15_4_F03,HUVEC-15,4,F03,1127,positive_control
HUVEC-15_4_F07,HUVEC-15,4,F07,1116,positive_control
HUVEC-15_4_F11,HUVEC-15,4,F11,1131,positive_control
HUVEC-15_4_F15,HUVEC-15,4,F15,1117,positive_control
HUVEC-15_4_F19,HUVEC-15,4,F19,1134,positive_control
HUVEC-15_4_F22,HUVEC-15,4,F22,1110,positive_control
HUVEC-15_4_H07,HUVEC-15,4,H07,1137,positive_control
HUVEC-15_4_H11,HUVEC-15,4,H11,1124,positive_control
HUVEC-15_4_H15,HUVEC-15,4,H15,1112,positive_control
HUVEC-15_4_H19,HUVEC-15,4,H19,1108,positive_control
HUVEC-15_4_H22,HUVEC-15,4,H22,1120,positive_control
HUVEC-15_4_J03,HUVEC-15,4,J03,1130,positive_control
HUVEC-15_4_J07,HUVEC-15,4,J07,1126,positive_control
HUVEC-15_4_J11,HUVEC-15,4,J11,1115,positive_control
HUVEC-15_4_J15,HUVEC-15,4,J15,1135,positive_control
HUVEC-15_4_J19,HUVEC-15,4,J19,1109,positive_control
HUVEC-15_4_J22,HUVEC-15,4,J22,1114,positive_control
HUVEC-15_4_M03,HUVEC-15,4,M03,1125,positive_control
HUVEC-15_4_M07,HUVEC-15,4,M07,1111,positive_control
HUVEC-15_4_M11,HUVEC-15,4,M11,1128,positive_control
HUVEC-15_4_M15,HUVEC-15,4,M15,1118,positive_control
HUVEC-15_4_M19,HUVEC-15,4,M19,1123,positive_control
HUVEC-15_4_M22,HUVEC-15,4,M22,1136,positive_control
HUVEC-16_1_B02,HUVEC-16,1,B02,1138,negative_control
HUVEC-16_1_C03,HUVEC-16,1,C03,1135,positive_control
HUVEC-16_1_C07,HUVEC-16,1,C07,1132,positive_control
HUVEC-16_1_C11,HUVEC-16,1,C11,1134,positive_control
HUVEC-16_1_C15,HUVEC-16,1,C15,1117,positive_control
HUVEC-16_1_C19,HUVEC-16,1,C19,1124,positive_control
HUVEC-16_1_C22,HUVEC-16,1,C22,1133,positive_control
HUVEC-16_1_F03,HUVEC-16,1,F03,1120,positive_control
HUVEC-16_1_F07,HUVEC-16,1,F07,1131,positive_control
HUVEC-16_1_F11,HUVEC-16,1,F11,1127,positive_control
HUVEC-16_1_F15,HUVEC-16,1,F15,1130,positive_control
HUVEC-16_1_F19,HUVEC-16,1,F19,1128,positive_control
HUVEC-16_1_F22,HUVEC-16,1,F22,1109,positive_control
HUVEC-16_1_H03,HUVEC-16,1,H03,1108,positive_control
HUVEC-16_1_H07,HUVEC-16,1,H07,1126,positive_control
HUVEC-16_1_H11,HUVEC-16,1,H11,1115,positive_control
HUVEC-16_1_H15,HUVEC-16,1,H15,1112,positive_control
HUVEC-16_1_H19,HUVEC-16,1,H19,1137,positive_control
HUVEC-16_1_H22,HUVEC-16,1,H22,1129,positive_control
HUVEC-16_1_J03,HUVEC-16,1,J03,1125,positive_control
HUVEC-16_1_J07,HUVEC-16,1,J07,1114,positive_control
HUVEC-16_1_J11,HUVEC-16,1,J11,1119,positive_control
HUVEC-16_1_J15,HUVEC-16,1,J15,1113,positive_control
HUVEC-16_1_J19,HUVEC-16,1,J19,1118,positive_control
HUVEC-16_1_J22,HUVEC-16,1,J22,1123,positive_control
HUVEC-16_1_M03,HUVEC-16,1,M03,1116,positive_control
HUVEC-16_1_M07,HUVEC-16,1,M07,1110,positive_control
HUVEC-16_1_M11,HUVEC-16,1,M11,1111,positive_control
HUVEC-16_1_M15,HUVEC-16,1,M15,1121,positive_control
HUVEC-16_1_M19,HUVEC-16,1,M19,1122,positive_control
HUVEC-16_1_M22,HUVEC-16,1,M22,1136,positive_control
HUVEC-16_2_B02,HUVEC-16,2,B02,1138,negative_control
HUVEC-16_2_C03,HUVEC-16,2,C03,1120,positive_control
HUVEC-16_2_C07,HUVEC-16,2,C07,1116,positive_control
HUVEC-16_2_C11,HUVEC-16,2,C11,1128,positive_control
HUVEC-16_2_C15,HUVEC-16,2,C15,1108,positive_control
HUVEC-16_2_C19,HUVEC-16,2,C19,1131,positive_control
HUVEC-16_2_C22,HUVEC-16,2,C22,1133,positive_control
HUVEC-16_2_F03,HUVEC-16,2,F03,1113,positive_control
HUVEC-16_2_F07,HUVEC-16,2,F07,1119,positive_control
HUVEC-16_2_F11,HUVEC-16,2,F11,1126,positive_control
HUVEC-16_2_F15,HUVEC-16,2,F15,1109,positive_control
HUVEC-16_2_F19,HUVEC-16,2,F19,1123,positive_control
HUVEC-16_2_F22,HUVEC-16,2,F22,1114,positive_control
HUVEC-16_2_H03,HUVEC-16,2,H03,1134,positive_control
HUVEC-16_2_H07,HUVEC-16,2,H07,1130,positive_control
HUVEC-16_2_H11,HUVEC-16,2,H11,1112,positive_control
HUVEC-16_2_H15,HUVEC-16,2,H15,1129,positive_control
HUVEC-16_2_H19,HUVEC-16,2,H19,1111,positive_control
HUVEC-16_2_H22,HUVEC-16,2,H22,1135,positive_control
HUVEC-16_2_J03,HUVEC-16,2,J03,1137,positive_control
HUVEC-16_2_J07,HUVEC-16,2,J07,1132,positive_control
HUVEC-16_2_J11,HUVEC-16,2,J11,1121,positive_control
HUVEC-16_2_J15,HUVEC-16,2,J15,1127,positive_control
HUVEC-16_2_J19,HUVEC-16,2,J19,1117,positive_control
HUVEC-16_2_J22,HUVEC-16,2,J22,1124,positive_control
HUVEC-16_2_M03,HUVEC-16,2,M03,1118,positive_control
HUVEC-16_2_M07,HUVEC-16,2,M07,1136,positive_control
HUVEC-16_2_M11,HUVEC-16,2,M11,1115,positive_control
HUVEC-16_2_M15,HUVEC-16,2,M15,1122,positive_control
HUVEC-16_2_M19,HUVEC-16,2,M19,1125,positive_control
HUVEC-16_2_M22,HUVEC-16,2,M22,1110,positive_control
